729.000000,-13.667055,7.054017
730.000000,-19.761533,7.366025
731.000000,-14.989222,8.907120
732.000000,-17.551490,9.270393
733.000000,-8.035712,9.864871
734.000000,-14.483628,13.747282
735.000000,-17.431081,13.000676
736.000000,-13.434881,12.039316
737.000000,-10.524238,14.445315
738.000000,-13.585003,10.931606
739.000000,-11.494103,13.274535
740.000000,-14.315047,8.656187
741.000000,-13.012501,8.864808
742.000000,-14.820716,13.714006
743.000000,-17.818308,14.005258
744.000000,-13.857701,5.022202
745.000000,-14.145540,11.576368
746.000000,-13.382033,9.515056
747.000000,-12.474362,16.384171
748.000000,-8.384833,12.980429
749.000000,-12.249617,12.092727
750.000000,-15.073414,13.283193
751.000000,-9.449747,11.485627
752.000000,-14.491609,13.767630
753.000000,-11.483812,14.701611
754.000000,-11.462373,13.477266
755.000000,-10.457952,13.210202
756.000000,-10.100815,14.194850
757.000000,-8.368473,12.898381
758.000000,-8.129904,15.478515
759.000000,-26.091841,2.873900
760.000000,-15.170495,11.855484
761.000000,-12.321683,10.547521
762.000000,-13.248317,10.743000
763.000000,-12.459043,10.297408
764.000000,-12.140796,10.681455
765.000000,-13.772555,9.525748
766.000000,-14.819363,13.800642
767.000000,-12.023308,8.499732
768.000000,-13.625264,13.349074
769.000000,-12.415126,13.730815
770.000000,-11.599192,8.294040
771.000000,-17.877461,9.007265
772.000000,-13.269039,9.743373
773.000000,-16.018982,10.304415
774.000000,-6.402788,9.497112
775.000000,-11.975139,14.123753
776.000000,-15.265488,13.939972
777.000000,-11.649245,12.501806
778.000000,-8.262797,14.607814
779.000000,-11.618100,11.553055
780.000000,-9.177608,13.665024
781.000000,-12.488366,9.431166
782.000000,-11.185617,9.186510
783.000000,-12.281954,14.241228
784.000000,-15.361250,15.340510
785.000000,-12.701218,5.815190
786.000000,-12.123854,12.091597
787.000000,-11.604113,9.932064
788.000000,-9.777802,16.814956
789.000000,-5.769455,13.275981
790.000000,-9.319607,12.939163
791.000000,-11.973156,14.680701
792.000000,-6.340401,12.366973
793.000000,-10.665672,15.491198
794.000000,-7.202164,16.581888
795.000000,-6.598364,16.017125
796.000000,-4.539041,16.490300
797.000000,-2.137081,18.998805
798.000000,3.609103,20.819318
799.000000,19.762850,35.978319
800.000000,-92.081310,-50.584649
801.000000,-29.191769,-0.540400
802.000000,-20.042478,3.165625
803.000000,-18.372560,5.500028
804.000000,-16.314399,6.019507
805.000000,-15.045944,6.997969
806.000000,-16.239218,6.397967
807.000000,-16.470467,11.206031
808.000000,-14.082003,5.835875
809.000000,-14.803108,10.947186
810.000000,-13.344566,11.632625
811.000000,-12.881416,6.254053
812.000000,-19.069699,7.640527
813.000000,-14.545291,7.806697
814.000000,-17.324335,8.759686
815.000000,-7.698776,6.647216
816.000000,-12.198735,11.936733
817.000000,-15.628261,12.456377
818.000000,-12.388017,10.689054
819.000000,-8.519334,12.468264
820.000000,-12.064446,9.936176
821.000000,-9.270290,11.803565
822.000000,-13.000649,8.036098
823.000000,-11.788807,7.351676
824.000000,-12.163774,12.484442
825.000000,-15.193093,14.399340
826.000000,-13.962239,4.515527
827.000000,-12.680989,10.364482
828.000000,-12.530740,8.060740
829.000000,-9.918228,14.741482
830.000000,-6.141743,10.931953
831.000000,-9.500476,10.929940
832.000000,-12.146302,13.030597
833.000000,-6.899655,9.952857
834.000000,-10.842951,13.475158
835.000000,-7.480328,14.209767
836.000000,-7.063283,13.556440
837.000000,-5.191557,13.593205
838.000000,-2.871421,15.537413
839.000000,2.282688,16.009062
840.000000,17.585769,27.098824
841.000000,-72.447511,-24.465594
842.000000,-25.958510,3.570127
843.000000,-18.370574,4.874165
844.000000,-17.105916,6.467729
845.000000,-15.381992,6.450302
846.000000,-14.150946,7.067104
847.000000,-15.555640,6.399686
848.000000,-15.403292,11.245010
849.000000,-13.814629,5.562966
850.000000,-13.940442,10.580762
851.000000,-12.395555,11.347873
852.000000,-12.453116,5.917325
853.000000,-18.630137,7.866890
854.000000,-14.397625,7.403103
855.000000,-17.286582,8.689642
856.000000,-7.956268,5.190759
857.000000,-11.396075,10.871343
858.000000,-14.897350,12.060994
859.000000,-12.131431,9.996681
860.000000,-7.881589,11.329458
861.000000,-11.585439,9.293294
862.000000,-8.493529,10.841480
863.000000,-12.600039,7.569409
864.000000,-11.586402,6.448441
865.000000,-11.252860,11.519862
866.000000,-14.076753,14.236692
867.000000,-14.326877,4.218863
868.000000,-12.452532,9.564059
869.000000,-12.712409,7.156298
